"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"24059","TQI24B","TB","91 Day T-Bill 12 Sep 24",0.01,1,"","",0,100,"IN002024X128",0,0,0,0,"","","",0,0,0,104.89,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D120924"
"2406","NEULAB","EQ","NEULAND LABORATORIES LIMITED",0.01,1,"","",0,10,"INE794A01010",16524.95,3772.55,16524.95,13.16,"","","",0,0,0,16712.55,11141.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEULANDLAB"
"24060","THL24B","TB","182 Day T-Bill 12 Dec 24",0.01,1,"","",0,100,"IN002024Y118",0,0,0,0,"","","",0,0,0,103.47,93.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D121224"
"24062","TYF25B","TB","364 Day T-Bill 12 Jun 25",0.01,1,"","",0,100,"IN002024Z115",0,0,0,0,"","","",0,0,0,100.27,90.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D120625"
"24067","LETRA","EQ","LE TRAVENUES TECHNOLOGY LTD",0.01,1,"","",0,1,"INE0HV901016",197.5,135,197.5,135,"","","",0,0,0,175.9,117.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IXIGO"
"24072","702F31","GS","7.02% G-sec. 18 Jun 31",0.01,1,"","",0,100,"IN0020240076",0,0,0,0,"","","",0,0,0,107.15,96.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","702GS2031"
"24077","ZERMID","EQ","ZERODHA NIFTY MIDCAP 150 ETF",0.01,1,"","",0,10,"INF0R8F01059",12.97,9.11,12.97,9.11,"","","",0,0,0,12.25,8.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MID150CASE"
"24081","ZERTOP","EQ","ZERODHA NIFTY 100 ETF",0.01,1,"","",0,10,"INF0R8F01067",11.99,10,11.99,10,"","","",0,0,0,12.44,8.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TOP100CASE"
"24092","TQI24C","TB","91 Day T-Bill 19 Sep 24",0.01,1,"","",0,100,"IN002024X136",0,0,0,0,"","","",0,0,0,104.89,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D190924"
"24093","THL24C","TB","182 Day T-Bill 19 Dec 24",0.01,1,"","",0,100,"IN002024Y126",0,0,0,0,"","","",0,0,0,104.47,94.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D191224"
"24095","TYF25C","TB","364 Day T-Bill 19 Jun 25",0.01,1,"","",0,100,"IN002024Z123",0,0,0,0,"","","",0,0,0,100.32,90.77,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D190625"
"24108","GPECOS","SM","GP ECO SOLUTIONS INDIA LIMITED",0.01,1,"","",0,10,"INE0S7E01015",0,0,470,212.2,"","","",0,0,0,384.95,256.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPECO"
"24117","BBNETF","EQ","BARODA BNP PARIBAS NIFTY BANK",0.01,1,"","",0,10,"INF251K01TL6",56.15,49.5,56.15,49.5,"","","",0,0,0,61.45,40.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BBNPNBETF"
"2412","PIRENT","EQ","PIRAMAL ENTERPRISES LIMITED",0.01,1,"","",0,2,"INE140A01024",1143.8,736.6,3229.03,19.43,"","","",0,0,0,1191.85,975.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEL"
"24123","KSHRE1","BE","KSHITIJ POLYLINE LIMITED RE",0.01,1,"","",0,10,"INE013820019",1.44,0.33,1.44,0.33,"","","",0,0,0,0.94,0.63,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSHITI-RE"
"24133","IIFN19","N8","9.2%IIFL SAMASTA FIN LTD JUN26",0.01,1,"","",0,1000,"INE413U07285",0,0,0,0,"","","",0,0,0,1145.76,763.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","920IIFLS26"
"24135","IIFN20","N9","9.6%IIFL SAMASTA FIN LTD JUN26",0.01,1,"","",0,1000,"INE413U07335",0,0,0,0,"","","",0,0,0,1140,760,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","960IIFLS26"
"24137","IIFN21","NA","9.57%IIFL SAMASTA FIN LTDJUN27",0.01,1,"","",0,1000,"INE413U07327",0,0,0,0,"","","",0,0,0,1126.8,751.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","957IIFLS27"
"24139","IIFN22","NB","10% IIFL SAMASTA FIN LTD JUN27",0.01,1,"","",0,1000,"INE413U07293",0,0,0,0,"","","",0,0,0,1160.32,773.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","10IIFLSF27"
"24141","IIFN23","NC","10.03%IIFLSAMASTA FIN LTDJUN29",0.01,1,"","",0,1000,"INE413U07301",0,0,0,0,"","","",0,0,0,1176,784,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1003IIFL29"
"24143","IIFN24","ND","10.5%IIFL SAMASTA FIN LTDJUN29",0.01,1,"","",0,1000,"INE413U07319",0,0,0,0,"","","",0,0,0,1188,792,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1050IIFL29"
"24147","JHSRET","BE","JHS Svendgaard Retail Ltd",0.01,1,"","",0,10,"INE03DD01011",57,35,57,35,"","","",0,0,0,45.21,40.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RETAIL"
"24150","FALTEC","SM","FALCON TECHNOPROJECTS INDIA",0.01,1,"","",0,10,"INE0PQK01013",0,0,91.85,40.85,"","","",0,0,0,49,32.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FALCONTECH"
"24154","DEEDEV","EQ","DEE DEVELOPMENT ENGINEERS LTD",0.01,1,"","",0,10,"INE841L01016",400,225.6,400,225.6,"","","",0,0,0,289.65,193.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEEDEV"
"24159","AKMFIN","EQ","AKME FINTRADE INDIA LIMITED",0.01,1,"","",0,10,"INE916Y01019",134,90.7,134,90.7,"","","",0,0,0,115.08,76.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AFIL"
"24164","DURTOP","SM","DURLAX TOP SURFACE LIMITED",0.01,1,"","",0,10,"INE0OUW01013",0,0,109,55.7,"","","",0,0,0,68.1,45.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DURLAX"
"24168","SOLPP1","E1","SOLARA ACTIVE PHARMA SCIEN PP",0.01,1,"","",0,10,"IN9624Z01014",361.95,200,525.2,200,"","","",0,0,0,500.45,452.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOLARAPP"
"24173","WINIMM","SM","WINNY IMMIGRATION AND EDUC LTD",0.01,1,"","",0,10,"INE0S9101013",0,0,363,216.25,"","","",0,0,0,343,228.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WINNY"
"24184","PIIND","EQ","P I INDUSTRIES LTD",0.01,1,"","",0,1,"INE603J01030",4804.05,3220,4804.05,68,"","","",0,0,0,4852,3969.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PIIND"
"24190","SYMLIM","EQ","SYMPHONY LIMITED",0.01,1,"","",0,2,"INE225D01027",1880.95,820,3275,173.55,"","","",0,0,0,1796,1197.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYMPHONY"
"24196","VADIND","EQ","VADILAL INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE694D01016",5143,2133.2,5143,85.2,"","","",0,0,0,4384.95,2923.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VADILALIND"
"24206","SODRE1","BE","SOBHA LIMITED RE",0.01,1,"","",0,10,"INE671H20015",363,255,363,255,"","","",0,0,0,379.8,162.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOBHA-RE"
"2421","NILLIM","EQ","NILKAMAL LIMITED",0.01,1,"","",0,10,"INE310A01015",2425,1690,3180,13.5,"","","",0,0,0,2336.3,1557.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NILKAMAL"
"24211","TQI24D","TB","91 Day T-Bill 26 Sep 24",0.01,1,"","",0,100,"IN002024X144",0,0,0,0,"","","",0,0,0,104.89,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D260924"
"24212","THL24D","TB","182 Day T-Bill 26 Dec 24",0.01,1,"","",0,100,"IN002024Y134",0,0,0,0,"","","",0,0,0,103.63,93.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D261224"
"24213","TYF25D","TB","364 Day T-Bill 26 Jun 25",0.01,1,"","",0,100,"IN002024Z131",0,0,0,0,"","","",0,0,0,99.86,90.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D260625"
"24214","MICRE1","BE","MITCON CONSULTANCY AND ENGI RE",0.01,1,"","",0,10,"INE828O20017",61,36.05,61,36.05,"","","",0,0,0,77.42,33.18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MITCON-RE"
"24217","INVNIF","EQ","INVESCO INDIA NIFTY ETF",0.01,1,"","",0,10,"INF205K01DA9",3100,2120.01,3100,412.35,"","","",0,0,0,3282.36,2188.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IVZINNIFTY"
"24225","RELFOO","EQ","RELAXO FOOTWEARS LIMITED",0.01,1,"","",0,1,"INE131B01039",959,733.6,1448,2.25,"","","",0,0,0,889.5,593,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RELAXO"
"24226","STALIF","EQ","STANLEY LIFESTYLES LIMITED",0.01,1,"","",0,2,"INE01A001028",627.5,439.2,627.5,439.2,"","","",0,0,0,560.5,373.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STANLEY"
"24231","OMMETA","EQ","OM INFRA LIMITED",0.01,1,"","",0,1,"INE239D01028",227.9,91,227.9,9.9,"","","",0,0,0,173.91,142.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OMINFRAL"
"24245","MEDORG","ST","MEDICAMEN ORGANICS LIMITED",0.01,1,"","",0,10,"INE0PE401018",0,0,159.4,51.6,"","","",0,0,0,58.55,53.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEDIORG"
"24249","SHIPOW","SM","SHIVALIC POWER CONTROL LTD",0.01,1,"","",0,10,"INE0T7B01010",0,0,396.75,190,"","","",0,0,0,272.5,181.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPCL"
"24263","DQENTE","BE","DQ ENTERTAINMENT (INTERNATIONA",0.01,1,"","",0,10,"INE656K01010",0,0,52.25,0.6,"","","",0,0,0,0.89,0.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DQE"
"24265","ESTIND","EQ","ESTER INDUSTRIES LTD",0.01,1,"","",0,5,"INE778B01029",178,81.9,190,1.4,"","","",0,0,0,180.24,120.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESTER"
"24267","SYLPLY","SM","SYLVAN PLYBOARD INDIA LTD",0.01,1,"","",0,10,"INE01IH01015",0,0,139,62.7,"","","",0,0,0,102.6,68.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYLVANPLY"
"2427","DENIND","EQ","DENSO INDIA LTD",0.01,1,"","",0,10,"INE502A01017",0,0,0,0,"","","",0,0,0,24,16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIPPONDENS"
"24274","VISGLO","SM","VISAMAN GLOBAL SALES LIMITED",0.01,1,"","",0,10,"INE0BHK01012",0,0,48.75,37.4,"","","",0,0,0,49.2,32.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VISAMAN"
"24278","MASINF","SM","MASON INFRATECH LIMITED",0.01,1,"","",0,10,"INE0SH001010",0,0,218.75,83.6,"","","",0,0,0,174,116,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MASON"
"24286","DIVPOW","SM","DIVINE POWER ENERGY LIMITED",0.01,1,"","",0,10,"INE0SCO01019",0,0,162.75,66.25,"","","",0,0,0,126,84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DPEL"
"24290","PETCAR","SM","PETRO CARBON AND CHEMICALS LTD",0.01,1,"","",0,10,"INE998U01015",0,0,382.8,205.8,"","","",0,0,0,271.95,181.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCCL"
"24292","VSTTIL","EQ","VSTTILLERS TRACTORS LTD",0.01,1,"","",0,10,"INE764D01017",4840,2996.4,4840,330,"","","",0,0,0,5410.4,3607,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VSTTILLERS"
"24304","AKIGLO","SM","AKIKO GLOBAL SERVICES LIMITED",0.01,1,"","",0,10,"INE0PMR01017",0,0,98,62.8,"","","",0,0,0,88.8,59.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKIKO"
"24308","ALLBLE","EQ","ALLIED BLENDERS AND DISTIL LTD",0.01,1,"","",0,2,"INE552Z01027",372.4,282.05,372.4,282.05,"","","",0,0,0,362.9,296.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABDL"
"2431","RAICOR","EQ","RAILTEL CORPORATION OF IND LTD",0.01,1,"","",0,10,"INE0DD101019",617.8,220.05,617.8,84,"","","",0,0,0,486.95,324.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAILTEL"
"24313","DIETEC","SM","DIENSTEN TECH LIMITED",0.01,1,"","",0,10,"INE0JRD01019",0,0,264.6,133,"","","",0,0,0,168,112,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DTL"
"24321","VRAIRO","EQ","VRAJ IRON AND STEEL LIMITED",0.01,1,"","",0,10,"INE0S2V01010",296.7,209.9,296.7,209.9,"","","",0,0,0,268.3,178.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VRAJ"
"2433","NIRLON","EQ","NIRLON LIMITED",0.01,1,"","",0,10,"INE910A01012",0,0,24.75,0.8,"","","",0,0,0,1.68,1.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRLON"
"24344","TQJ24A","TB","91 Day T-Bill 03 Oct 24",0.01,1,"","",0,100,"IN002024X151",0,0,0,0,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D031024"
"24345","THA25A","TB","182 Day T-Bill 02 Jan 25",0.01,1,"","",0,100,"IN002024Y142",0,0,0,0,"","","",0,0,0,98.81,89.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D020125"
"24346","TYG25A","TB","364 Day T-Bill 03 Jul 25",0.01,1,"","",0,100,"IN002024Z149",0,0,0,0,"","","",0,0,0,99.93,90.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D030725"
"2435","RELCON","EQ","NIPPON INDIA ETF CONSUMPTION",0.01,1,"","",0,10,"INF204KA1LD7",148.05,90.61,148.05,24.95,"","","",0,0,0,153.36,102.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONSUMBEES"
"24353","NEPCAR","ST","NEPHRO CARE INDIA LIMITED",0.01,1,"","",0,10,"INE0SUN01013",0,0,378.8,171,"","","",0,0,0,254.1,229.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEPHROCARE"
"24354","SEPRE1","BE","SEPC LIMITED RE",0.01,1,"","",0,10,"INE964H20030",5.3,3,5.3,3,"","","",0,0,0,4.97,2.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SEPC-RE2"
"24359","BHHRE1","BE","BHANDARI HOSIERY EXPORTS RE",0.01,1,"","",0,2,"INE474E20029",1.19,0.55,1.19,0.55,"","","",0,0,0,0.88,0.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BHANDA-RE1"
"2436","NIRMA","EQ","NIRMA LTD",0.01,1,"","",0,5,"INE091A01029",0,0,799.5,81,"","","",0,0,0,306.7,204.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRMA"
"24366","SBISIL","EQ","SBI SILVER ETF",0.01,1,"","",0,10,"INF200KB1217",101.4,79.07,101.4,79.07,"","","",0,0,0,114.78,76.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBISILVER"
"24374","SHRLIQ","EQ","SHRIRAM NIFTY 1D RATE LIQ ETF",0.01,1,"","",0,1000,"INF680P01422",1044.11,1000,1044.11,1000,"","","",0,0,0,1223.64,815.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDSHRI"
"24378","RELDAT","EQ","RELIABLE DATA SERVICES LTD",0.01,1,"","",0,10,"INE375Y01018",113.05,46.1,113.05,19.83,"","","",0,0,0,75.95,68.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RELIABLE"
"24385","KARENE","EQ","KARMA ENERGY LIMITED",0.01,1,"","",0,10,"INE725L01011",105.1,41.85,105.1,7.6,"","","",0,0,0,71.41,64.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KARMAENG"
"24386","BANWIR","EQ","BANSAL WIRE INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE0B9K01025",468.65,325.1,468.65,325.1,"","","",0,0,0,441.9,361.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANSALWIRE"
"2439","NKIND","EQ","NKINDUSTRIES LTD",0.01,1,"","",0,10,"INE542C01019",78.85,43.15,112,0.65,"","","",0,0,0,48.3,43.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NKIND"
"24391","WEIFOR","EQ","DELPHI WORLD MONEY LIMITED",0.01,1,"","",0,10,"INE726L01019",423,173.2,1655.4,38,"","","",0,0,0,343.02,228.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DELPHIFX"
"24398","EMCPHA","EQ","EMCURE PHARMACEUTICALS LIMITED",0.01,1,"","",0,10,"INE168P01015",1580,1225,1580,1225,"","","",0,0,0,1549.15,1267.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMCURE"
"24403","ASHHOU","EQ","ASHIANA HOUSING LIMITED",0.01,1,"","",0,2,"INE365D01021",469,210.1,469,22.31,"","","",0,0,0,374.6,249.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHIANA"
"24404","ABSLCB","EQ","ADITYABIRLA SNLFCRISIL GILTETF",0.01,1,"","",0,100,"INF209KC1134",120,99.66,120,99.66,"","","",0,0,0,123.63,82.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABGSEC"
"24409","DHAAG","EQ","DHANUKA AGRITECH LIMITED",0.01,1,"","",0,2,"INE435G01025",1925.8,764.6,1925.8,78.15,"","","",0,0,0,1757.5,1171.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DHANUKA"
"24415","AMBLAB","SM","AMBEY LABORATORIES LIMITED SME",0.01,1,"","",0,10,"INE0M3I01029",0,0,97.2,57,"","","",0,0,0,70.65,47.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMBEY"
"2442","NOCIL","EQ","NOCIL LIMITED",0.01,1,"","",0,10,"INE163A01018",336,211.1,336,4.75,"","","",0,0,0,330.1,220.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NOCIL"
"24425","TQJ24B","TB","91 Day T-Bill 10 Oct 24",0.01,1,"","",0,100,"IN002024X169",0,0,0,0,"","","",0,0,0,104.84,94.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D101024"
"24426","THA25B","TB","182 Day T-Bill 09 Jan 25",0.01,1,"","",0,100,"IN002024Y159",0,0,0,0,"","","",0,0,0,103.32,93.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D090125"
"24427","TYG25B","TB","364 Day T-Bill 10 Jul 25",0.01,1,"","",0,100,"IN002024Z156",0,0,0,0,"","","",0,0,0,99.78,90.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D100725"
"24428","NANRE1","BE","NANDANI CREATION LIMITED RE",0.01,1,"","",0,10,"INE696V20013",10.45,5.1,10.45,5.1,"","","",0,0,0,10.47,4.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NANDANI-RE"
"24438","EFFINF","ST","EFFWA INFRA AND RESEARCH LTD",0.01,1,"","",0,10,"INE0U9101019",0,0,389.15,155.8,"","","",0,0,0,221.55,200.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EFFWA"
"24439","GANGRE","SM","GANESH GREEN BHARAT LIMITED",0.01,1,"","",0,10,"INE0R8C01018",0,0,587.95,327.4,"","","",0,0,0,405.95,270.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GGBL"
"24445","AGIINF","EQ","AGI INFRA LIMITED",0.01,1,"","",0,10,"INE976R01017",1189.7,657.05,1189.7,657.05,"","","",0,0,0,1255.6,837.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AGIIL"
"24461","MIREVA","EQ","MIRAE NIFTY EV AND NEWAUTO ETF",0.01,1,"","",0,10,"INF769K01LQ3",36,31,36,30.8,"","","",0,0,0,37.7,25.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EVINDIA"
"24469","NAKPP1","E1","NAKODA GROUP OF IND PP1",0.01,1,"","",0,1,"IN9236Y01010",0,0,21,12.77,"","","",0,0,0,16.75,11.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NGILPP"
"24481","SAHSOL","ST","SAHAJ SOLAR LIMITED",0.01,1,"","",0,10,"INE0P4701011",0,0,790,342,"","","",0,0,0,554.25,501.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAHAJSOLAR"
"24482","TELMAR","BE","TELEDATA MARINE SOLUTIONS LTD",0.01,1,"","",0,2,"INE473I01014",0,0,11.4,0.45,"","","",0,0,0,0.55,0.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TELEMARINE"
"24494","TQJ24C","TB","91 Day T-Bill 18 Oct 24",0.01,1,"","",0,100,"IN002024X177",0,0,0,0,"","","",0,0,0,104.24,94.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D181024"
"24495","THA25C","TB","182 Day T-Bill 07 Jan 25",0.01,1,"","",0,100,"IN002024Y167",0,0,0,0,"","","",0,0,0,103.26,93.43,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D170125"
"24496","TYG25C","TB","364 Day T-Bill 18 Jul 25",0.01,1,"","",0,100,"IN002024Z164",0,0,0,0,"","","",0,0,0,99.14,89.69,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D180725"
"24497","SOBPP1","E1","SOBHA LIMITED PP",0.01,1,"","",0,10,"IN9671H01013",0,0,1199.8,681.85,"","","",0,0,0,913.65,609.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOBHAPP"
"24504","SATPLA","SM","SATI POLY PLAST LIMITED",0.01,1,"","",0,10,"INE0RPM01017",0,0,259.35,177,"","","",0,0,0,284.85,189.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATIPOLY"
"24511","PRIVIZ","ST","PRIZOR VIZTECH LIMITED",0.01,1,"","",0,10,"INE0V9N01017",0,0,229.45,115,"","","",0,0,0,159.1,144,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRIZOR"
"24520","TUNMOT","SM","TUNWAL E - MOTORS LIMITED",0.01,1,"","",0,2,"INE0OXV01027",0,0,64,39.2,"","","",0,0,0,49.35,32.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TUNWAL"
