"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"6306","OPTCUR","JPYINR","OPTION","27-Dec-2024",65.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4225,"JPYINR"
"6307","OPTCUR","JPYINR","OPTION","27-Dec-2024",65.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.7675,10.3725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6475,"JPYINR"
"6293","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5175,"JPYINR"
"6297","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.5275,10.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.51,"JPYINR"
"4949","OPTCUR","EURINR","OPTION","27-Dec-2024",98.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.005,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.175,"EURINR"
"4963","OPTCUR","EURINR","OPTION","27-Dec-2024",98.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.505,7.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.76,"EURINR"
"4948","OPTCUR","EURINR","OPTION","27-Dec-2024",98.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.265,7.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.605,"EURINR"
"11762","OPTCUR","JPYINR","OPTION","27-Dec-2024",59.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.18,4.6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.89,"JPYINR"
"4946","OPTCUR","EURINR","OPTION","27-Dec-2024",98.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2625,"EURINR"
"11728","OPTCUR","JPYINR","OPTION","27-Dec-2024",55.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8175,1.6375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2275,"JPYINR"
"11742","OPTCUR","JPYINR","OPTION","27-Dec-2024",56.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.4175,2.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9525,"JPYINR"
"11744","OPTCUR","JPYINR","OPTION","27-Dec-2024",57.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.5625,2.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.12,"JPYINR"
"11748","OPTCUR","JPYINR","OPTION","27-Dec-2024",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.8775,3.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.475,"JPYINR"
"11750","OPTCUR","JPYINR","OPTION","27-Dec-2024",57.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.045,3.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6625,"JPYINR"
"11752","OPTCUR","JPYINR","OPTION","27-Dec-2024",58.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.22,3.49,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.855,"JPYINR"
"11756","OPTCUR","JPYINR","OPTION","27-Dec-2024",58.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.585,3.925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.255,"JPYINR"
"11758","OPTCUR","JPYINR","OPTION","27-Dec-2024",58.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.7775,4.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4625,"JPYINR"
"11782","OPTCUR","JPYINR","OPTION","27-Dec-2024",60.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0325,0.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"JPYINR"
"11784","OPTCUR","JPYINR","OPTION","27-Dec-2024",61.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0275,0.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.065,"JPYINR"
"11764","OPTCUR","JPYINR","OPTION","27-Dec-2024",59.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.3875,4.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.11,"JPYINR"
"11772","OPTCUR","JPYINR","OPTION","27-Dec-2024",60.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.82,5.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.56,"JPYINR"
"11775","OPTCUR","JPYINR","OPTION","27-Dec-2024",60.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.0375,5.5375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7875,"JPYINR"
"11787","OPTCUR","JPYINR","OPTION","27-Dec-2024",61.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.95,6.5,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.725,"JPYINR"
"11989","OPTCUR","USDINR","OPTION","27-Dec-2024",81.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.6025,4.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8825,"USDINR"
"15753","FUTCUR","EURINR","FUTURE","27-Nov-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12604,1,1000,0.0025,"EURO - Indian Rupees","","","","",88.28,93.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",91.01,"EURINR"
"15757","FUTCUR","JPYINR","FUTURE","27-Nov-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",493,1,1000,0.0025,"YEN - Indian Rupees","","","","",53.5725,56.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",55.2275,"JPYINR"
"15758","FUTCUR","USDINR","FUTURE","27-Nov-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3216292,1,1000,0.0025,"US Dollar - Indian Rupee","","","","",81.6225,86.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",84.145,"USDINR"
"15755","FUTCUR","GBPINR","FUTURE","27-Nov-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",16798,1,1000,0.0025,"Pound-Indian Rupees","","","","",105.8725,112.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",109.145,"GBPINR"
"11987","OPTCUR","USDINR","OPTION","27-Dec-2024",80.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.85,4.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.13,"USDINR"
"11983","OPTCUR","USDINR","OPTION","27-Dec-2024",80.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.345,4.905,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.625,"USDINR"
"11985","OPTCUR","USDINR","OPTION","27-Dec-2024",80.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.0975,4.6575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3775,"USDINR"
"11991","OPTCUR","USDINR","OPTION","27-Dec-2024",81.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.355,3.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.635,"USDINR"
"11997","OPTCUR","USDINR","OPTION","27-Dec-2024",81.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.1075,3.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3875,"USDINR"
"11999","OPTCUR","USDINR","OPTION","27-Dec-2024",81.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.8625,3.4175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.14,"USDINR"
"12023","OPTCUR","USDINR","OPTION","27-Dec-2024",82.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.3725,2.9175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.645,"USDINR"
"12025","OPTCUR","USDINR","OPTION","27-Dec-2024",82.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1275,2.6625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.395,"USDINR"
"12029","OPTCUR","USDINR","OPTION","27-Dec-2024",83.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",1.6525,2.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9,"USDINR"
"12037","OPTCUR","USDINR","OPTION","27-Dec-2024",83.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",1.19,1.62,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.405,"USDINR"
"12039","OPTCUR","USDINR","OPTION","27-Dec-2024",83.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.9675,1.3525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.16,"USDINR"
"12041","OPTCUR","USDINR","OPTION","27-Dec-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.745,1.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9125,"USDINR"
"12045","OPTCUR","USDINR","OPTION","27-Dec-2024",84.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3325,0.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.45,"USDINR"
"12051","OPTCUR","USDINR","OPTION","27-Dec-2024",84.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.17,0.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2625,"USDINR"
"12053","OPTCUR","USDINR","OPTION","27-Dec-2024",85.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",618,1,1000,0.0025,"US Dollars","","","","",0.06,0.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.13,"USDINR"
"12055","OPTCUR","USDINR","OPTION","27-Dec-2024",85.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"USDINR"
"12057","OPTCUR","USDINR","OPTION","27-Dec-2024",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"11984","OPTCUR","USDINR","OPTION","27-Dec-2024",80.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12013","OPTCUR","USDINR","OPTION","27-Dec-2024",81.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11998","OPTCUR","USDINR","OPTION","27-Dec-2024",81.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11990","OPTCUR","USDINR","OPTION","27-Dec-2024",81.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11996","OPTCUR","USDINR","OPTION","27-Dec-2024",81.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12015","OPTCUR","USDINR","OPTION","27-Dec-2024",82.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12024","OPTCUR","USDINR","OPTION","27-Dec-2024",82.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12026","OPTCUR","USDINR","OPTION","27-Dec-2024",82.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12030","OPTCUR","USDINR","OPTION","27-Dec-2024",83.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12036","OPTCUR","USDINR","OPTION","27-Dec-2024",83.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12040","OPTCUR","USDINR","OPTION","27-Dec-2024",83.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11790","OPTCUR","JPYINR","OPTION","27-Dec-2024",61.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.015,0.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"JPYINR"
"11791","OPTCUR","JPYINR","OPTION","27-Dec-2024",61.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.4225,6.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.205,"JPYINR"
"11792","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0125,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"JPYINR"
"11793","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.66,7.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.445,"JPYINR"
"11794","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0075,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"JPYINR"
"11795","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.8975,7.4775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6875,"JPYINR"
"11796","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0075,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"11797","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.1375,7.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.93,"JPYINR"
"11798","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"JPYINR"
"11799","OPTCUR","JPYINR","OPTION","27-Dec-2024",62.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.38,7.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.175,"JPYINR"
"11800","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"11801","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.6225,8.2125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.4175,"JPYINR"
"11802","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"JPYINR"
"11803","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.865,8.46,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.6625,"JPYINR"
"11804","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"11805","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.11,8.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.9075,"JPYINR"
"11806","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11807","OPTCUR","JPYINR","OPTION","27-Dec-2024",63.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.54,9.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11808","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11817","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12325","OPTCUR","EURINR","OPTION","27-Dec-2024",97.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3225,"EURINR"
"12326","OPTCUR","EURINR","OPTION","27-Dec-2024",97.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.7675,7.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.475,"EURINR"
"11068","OPTCUR","JPYINR","OPTION","27-Dec-2024",53.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.7175,2.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2875,"JPYINR"
"11069","OPTCUR","JPYINR","OPTION","27-Dec-2024",53.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3,0.775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5375,"JPYINR"
"11816","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.79,9.39,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11818","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.0275,9.6325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11819","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11820","OPTCUR","JPYINR","OPTION","27-Dec-2024",64.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.2775,9.8825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11447","OPTCUR","JPYINR","OPTION","27-Dec-2024",54.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3525,0.8725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6125,"JPYINR"
"11450","OPTCUR","JPYINR","OPTION","27-Dec-2024",54.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.43,2.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9525,"JPYINR"
"11451","OPTCUR","JPYINR","OPTION","27-Dec-2024",54.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.41,0.98,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.695,"JPYINR"
